LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
65.0,9750,1,2,5,5,1958,1958,0.0,3,3,3,3,1,1,0.0,1,0.0,960.0,960.0,5,1,960,0,0,960,0.0,0.0,1,0,3,1,3,5,7,0,0,2002.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,4500,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1920.0,960.0,0,0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,48,48,4.0,0,0,0,3.0,3.0,3.0,0,3,5,9600.0,9.6,9600.0,3120.0,4800.0,4800,312.0,0.0,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
63.0,4761,1,2,3,3,1918,1950,0.0,2,2,3,2,1,1,0.0,1,0.0,1020.0,1020.0,2,0,1020,0,0,1020,0.0,0.0,1,0,2,1,2,5,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,0,105,0,0,0,0,0,10,2006,0,-0.8660254037844386,0.5000000000000001,1,0,2040.0,1020.0,105,105,1.0,1.0,0.0,0.5,2.5,0,0,0,0,88,56,0.0,0,1,0,2.0,0.0,2.5,0,2,2,6120.0,6.12,6120.0,0.0,3060.0,3060,0.0,0.0,0.5,0.5,0.051470588235294115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
69.0,11737,1,2,6,7,1924,1996,0.0,3,3,3,3,1,1,0.0,1,0.0,848.0,848.0,3,0,1017,810,0,1827,0.0,0.0,1,0,2,1,3,9,7,1,4,1943.0,1,1.0,240.0,2,3,2,27,36,42,0,0,0,0,0,5,2006,1,0.49999999999999994,-0.8660254037844387,1,0,2675.0,1827.0,78,105,1.0,1.0,0.0,0.5,4.5,1,1,1,0,82,10,63.0,0,1,-1,3.0,2.5,3.0,4,3,3,16050.0,16.05,18725.0,1440.0,5088.0,10962,240.0,0.0,0.31700934579439255,0.6829906542056075,0.029158878504672896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
51.0,6120,1,2,3,5,1930,1950,0.0,4,3,3,3,1,3,347.0,1,0.0,381.0,728.0,5,1,728,434,0,1162,1.0,0.0,1,0,3,1,3,6,7,0,0,1930.0,1,1.0,258.0,2,1,2,0,24,0,0,0,0,0,0,11,2006,1,-0.5000000000000004,0.8660254037844384,1,0,1890.0,1509.0,24,24,2.0,2.0,0.0,0.6666666666666666,2.0,0,1,0,0,76,56,76.0,0,1,-2,3.5,1.5,3.0,0,3,5,5670.0,5.67,9450.0,774.0,2184.0,3486,258.0,0.4766483516483517,0.3851851851851852,0.6148148148148148,0.012698412698412698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
51.0,6120,1,2,5,7,1930,1984,0.0,3,4,3,3,1,1,0.0,1,0.0,741.0,741.0,4,1,741,583,0,1324,0.0,0.0,1,0,3,1,4,7,7,0,0,1930.0,1,1.0,180.0,2,3,2,0,0,55,0,0,0,0,0,2,2006,1,0.8660254037844386,0.5000000000000001,1,0,2065.0,1324.0,55,55,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0,0,0,0,76,22,76.0,0,1,-2,3.5,2.5,3.0,0,4,4,10325.0,10.325,14455.0,900.0,3705.0,6620,180.0,0.0,0.3588377723970944,0.6411622276029055,0.026634382566585957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,11672,1,2,5,5,1925,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,816.0,816.0,3,1,816,0,0,816,0.0,0.0,1,0,2,1,3,4,7,0,0,1925.0,1,1.0,210.0,2,2,0,168,0,112,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1632.0,816.0,112,280,1.0,1.0,0.0,0.5,2.0,0,0,1,0,81,56,81.0,0,1,0,3.0,2.0,3.0,0,3,3,8160.0,8.16,8160.0,1050.0,4080.0,4080,210.0,0.0,0.5,0.5,0.06862745098039216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90.0,33120,1,2,6,5,1962,1962,0.0,3,3,3,3,1,1,0.0,1,0.0,1595.0,1595.0,3,1,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,7,1,4,1962.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,10,2006,1,-0.8660254037844386,0.5000000000000001,1,0,4081.0,2486.0,0,0,2.0,2.0,0.0,0.4,1.6,1,0,0,0,44,44,44.0,0,0,1,3.0,3.0,3.0,4,3,3,24486.0,24.486,20405.0,3456.0,9570.0,14916,288.0,0.0,0.3908355795148248,0.6091644204851752,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60.0,10320,1,2,4,5,1924,1950,0.0,3,3,3,2,1,1,0.0,1,0.0,596.0,596.0,1,1,834,596,0,1430,0.0,0.0,2,0,3,1,2,7,7,0,0,1924.0,1,2.0,370.0,2,2,2,218,0,0,0,210,0,0,0,10,2006,1,-0.8660254037844386,0.5000000000000001,1,0,2026.0,1430.0,210,428,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,0,0,1,0,82,56,82.0,0,1,-1,3.0,2.0,2.5,0,2,1,8104.0,8.104,10130.0,1480.0,2384.0,5720,185.0,0.0,0.29417571569595263,0.7058242843040474,0.10365251727541955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
60.0,7518,1,2,5,8,1910,2004,0.0,2,4,2,2,1,1,0.0,1,0.0,396.0,396.0,4,1,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,7,0,0,2001.0,1,1.0,390.0,3,3,0,0,72,45,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1726.0,1330.0,117,117,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0,1,0,0,96,2,5.0,0,1,-3,3.0,3.0,2.0,0,3,4,8630.0,8.63,13808.0,1950.0,1980.0,6650,390.0,0.0,0.22943221320973348,0.7705677867902665,0.06778679026651217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,9000,1,2,5,4,1919,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,610.0,610.0,5,0,819,0,0,819,0.0,0.0,1,0,2,1,4,4,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,2006,0,-1.0,-1.8369701987210297e-16,1,0,1429.0,819.0,0,0,1.0,1.0,0.0,0.5,2.0,0,0,0,0,87,56,0.0,0,1,1,3.0,0.0,3.0,0,4,5,7145.0,7.145,5716.0,0.0,3050.0,4095,0.0,0.0,0.4268719384184745,0.5731280615815255,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
60.0,7200,1,2,6,6,1930,1950,0.0,3,3,3,3,1,2,343.0,1,0.0,641.0,984.0,3,1,984,0,0,984,0.0,0.0,1,0,3,1,3,6,7,0,0,1930.0,1,1.0,308.0,3,3,0,0,0,164,0,0,0,0,0,3,2006,1,1.0,6.123233995736766e-17,1,0,1968.0,1327.0,164,164,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,76,56,76.0,0,1,0,3.0,3.0,3.0,0,3,3,11808.0,11.808,11808.0,1848.0,5904.0,5904,308.0,0.3485772357723577,0.5,0.5,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82.0,12375,1,2,5,5,1951,1951,41.0,3,2,3,3,1,4,329.0,1,0.0,477.0,806.0,3,1,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,7,1,3,1951.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,2228.0,1751.0,0,0,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,0,0,1,55,55,55.0,0,0,0,2.5,3.0,3.0,3,3,3,11140.0,11.14,11140.0,1440.0,4030.0,7110,288.0,0.40818858560794047,0.3617594254937163,0.6382405745062837,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
120.0,11136,1,2,6,5,1964,1964,0.0,3,3,3,3,1,1,0.0,1,0.0,1921.0,1921.0,3,1,1921,0,0,1921,0.0,0.0,2,0,4,2,3,8,7,0,0,1964.0,1,2.0,576.0,3,3,2,0,180,0,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,3842.0,1921.0,180,180,2.0,2.0,0.0,0.5,2.0,0,1,0,0,42,42,42.0,0,0,1,3.0,3.0,3.0,0,3,3,23052.0,23.052,19210.0,3456.0,11526.0,11526,288.0,0.0,0.5,0.5,0.04685059864653826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
100.0,21370,1,2,5,5,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1640,0,0,1640,0.0,0.0,1,0,3,1,3,7,6,1,4,1950.0,2,2.0,394.0,3,3,2,0,0,225,0,0,0,0,600,6,2006,1,1.2246467991473532e-16,-1.0,0,0,1640.0,1640.0,225,225,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,1,0,0,0,56,56,56.0,0,0,0,3.0,3.0,0.0,4,3,3,8200.0,8.2,8200.0,1970.0,0.0,8200,197.0,0.0,0.0,1.0,0.13719512195121952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
55.0,8250,1,2,5,7,1935,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,0,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,7,1,3,1939.0,1,1.0,260.0,3,3,2,0,0,121,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,0,0,1032.0,1032.0,121,121,1.0,1.0,0.0,0.5,3.0,1,0,0,0,71,56,67.0,0,1,-2,3.0,3.0,0.0,3,3,3,5160.0,5.16,7224.0,1300.0,0.0,5160,260.0,0.0,0.0,1.0,0.11724806201550388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,5220,1,2,5,3,1936,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,830.0,830.0,4,1,879,0,0,879,0.0,0.0,1,0,2,1,3,4,7,0,0,1936.0,1,1.0,180.0,3,3,1,0,108,0,0,0,0,0,0,1,2006,1,0.49999999999999994,0.8660254037844387,1,0,1709.0,879.0,108,108,1.0,1.0,0.0,0.5,2.0,0,1,0,0,70,56,70.0,0,1,2,3.0,3.0,3.0,0,3,4,8545.0,8.545,5127.0,900.0,4150.0,4395,180.0,0.0,0.48566413107080164,0.5143358689291984,0.06319485078993564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,5500,1,2,7,5,2004,2004,0.0,3,3,4,4,2,6,510.0,2,373.0,190.0,1073.0,5,1,1073,0,0,1073,1.0,0.0,2,0,2,1,3,4,7,0,0,2004.0,1,1.0,246.0,3,3,2,0,120,0,0,0,0,0,0,5,2006,1,0.49999999999999994,-0.8660254037844387,1,0,2146.0,1956.0,120,120,3.0,3.0,0.0,1.5,2.0,0,1,0,0,2,2,2.0,0,0,2,3.0,3.0,4.0,0,3,5,15022.0,15.022,10730.0,1722.0,7511.0,7511,246.0,0.8229263746505125,0.5,0.5,0.05591798695246971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
71.0,11327,1,2,5,6,1967,1967,305.0,3,3,3,3,3,5,779.0,1,0.0,285.0,1064.0,3,1,1064,0,0,1064,0.0,1.0,1,0,3,1,3,6,7,1,3,1967.0,1,2.0,528.0,3,3,2,314,48,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,2128.0,1843.0,48,362,1.5,1.0,1.0,0.5,2.0,1,1,1,1,39,39,39.0,0,0,-1,3.0,3.0,3.0,3,3,3,10640.0,10.64,12768.0,2640.0,5320.0,5320,264.0,0.7321428571428571,0.5,0.5,0.022556390977443608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
80.0,10366,1,2,6,7,1964,1964,0.0,3,4,3,3,3,6,456.0,1,0.0,456.0,912.0,3,1,934,0,0,934,0.0,1.0,1,0,2,1,3,4,7,0,0,1964.0,1,1.0,336.0,3,3,2,77,0,0,0,0,0,0,500,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1846.0,1390.0,0,77,1.5,1.0,1.0,0.75,2.0,0,0,1,0,42,42,42.0,0,0,-1,3.5,3.0,3.0,0,3,3,11076.0,11.076,12922.0,2016.0,5472.0,5604,336.0,0.5,0.49404117009750814,0.5059588299024919,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
